knee_angle,hip_angle,back_angle,label
94.08855224354807,96.67761984881398,144.78082149822092,incorrect
94.04711525649441,95.84769808459961,144.09678987306904,incorrect
92.45781054973935,103.52376167460585,145.45856709272533,incorrect
97.73467884832117,109.06418742212202,159.19191778445867,incorrect
81.02387114018823,93.722571572846,159.20932629190668,incorrect
91.95897980222526,21.85933590286167,122.37895004110158,incorrect
84.32225649060774,28.907476765795437,133.43103390087919,incorrect
72.47827567754817,70.47536320409739,147.03505120348305,incorrect
73.12829384055271,76.84203830499311,159.94186424451854,incorrect
74.84326750731822,80.45121173265518,163.64308783505095,incorrect
73.47768071926976,82.4845204982602,163.15946847520627,incorrect
74.25994130517904,85.00213347684279,164.35725636083768,incorrect
71.11781879829249,74.37766276169648,160.12865236494486,incorrect
105.78096196309107,108.19598222873489,155.44505354715997,incorrect
74.29159430031518,80.16196026143732,163.14489760873047,incorrect
102.91424983686628,105.64962908560716,156.88030302466083,incorrect
108.3252983624548,144.67462737600852,141.9500162866087,correct
83.30146869976419,73.9729103216627,134.21684823576794,incorrect
78.71778376423637,70.60019737931793,134.0230909285606,incorrect
84.70590835513423,77.35559702642085,132.73597661153883,incorrect
78.77885981289846,82.46530111340087,174.1432469802798,incorrect
75.5377623460868,79.29545165276812,175.35468779672044,incorrect
98.39340505116428,106.87316095375309,167.8837426691899,incorrect
88.07785623059493,95.65153003595469,160.20849075132142,incorrect
92.42045864107834,101.24257861986729,163.56640299929362,incorrect
71.6852153338621,52.23515873597438,131.63167003212874,incorrect
75.73924260308047,65.92739847925009,164.33419841167665,incorrect
89.76422541397709,74.63268990470704,173.97431556327135,incorrect
78.63371915282322,63.96257597846238,171.0642030520613,incorrect
115.4104452031805,114.65536807754378,140.89088634528855,correct
117.64229135914536,141.59736268000967,138.00764185246723,correct
88.15960832213509,56.17140720476132,141.48519650138311,incorrect
105.597641913357,92.1465640716688,131.05350085324537,incorrect
